order_id,paymentTypeId,paymentName,amount,currency,insertDate
165293891,2,Kredi Kartı,809.7,TRY,2024-01-11T00:39:35.327
165294027,29,YS Online,404.9,TRY,2024-01-11T00:39:40.117
165294065,1,Nakit,269.9,TRY,2024-01-11T00:39:38.3
165294187,3,Multinet,414.5,TRY,2024-01-11T00:50:24.573
165294278,29,YS Online,282.9,TRY,2024-01-11T00:39:37.18
165294374,29,YS Online,318.9,TRY,2024-01-11T00:39:34.517
165294612,4,Smart Ticket,539.82,TRY,2024-01-11T00:50:21.053
165296072,29,YS Online,681.8,TRY,2024-01-11T01:22:55.04
165312902,3,Multinet,304.9,TRY,2024-01-11T12:38:38.44
165313470,604,Token Flex,269.9,TRY,2024-01-11T12:38:37.61
165315205,5,SetCard,809.7,TRY,2024-01-11T12:38:39.26
165315521,90,Trendyol Online,619.8,TRY,2024-01-11T12:38:41.71
165317522,2,Kredi Kartı,269.9,TRY,2024-01-11T12:38:42.697
165318625,41,Pluxee (Sodexo) Online,334.9,TRY,2024-01-11T12:38:43.533
165321423,6,Pluxee (Sodexo),1039.6,TRY,2024-01-11T12:38:08.687
165322541,3,Multinet,274.9,TRY,2024-01-11T12:38:46.853
165323266,3,Multinet,2904.1,TRY,2024-01-11T12:38:10.55
165325516,91,Pluxee (Sodexo) Pass Mobil,539.8,TRY,2024-01-11T13:31:56.043
165326104,4,Smart Ticket,299.9,TRY,2024-01-11T13:09:21.39
165327132,1,Nakit,992.3,TRY,2024-01-11T13:09:43.38
165327540,41,Pluxee (Sodexo) Online,339.9,TRY,2024-01-11T13:09:18.967
165328460,604,Token Flex,277.9,TRY,2024-01-11T13:09:48.383
165331487,604,Token Flex,334.9,TRY,2024-01-11T13:31:57.827
165332335,4,Smart Ticket,287.7,TRY,2024-01-11T14:09:50.74
165332842,3,Multinet,369.9,TRY,2024-01-11T13:32:01.22
165334149,29,YS Online,343.8,TRY,2024-01-11T14:09:51.78
165334344,29,YS Online,304.9,TRY,2024-01-11T14:10:41.933
165334756,90,Trendyol Online,239.9,TRY,2024-01-11T14:10:42.8
165335376,29,YS Online,277.9,TRY,2024-01-11T14:10:49.873
165335379,41,Pluxee (Sodexo) Online,465.7,TRY,2024-01-11T14:16:51.933
165339601,1,Nakit,282.0,TRY,2024-01-11T14:19:42.003
165341052,29,YS Online,277.9,TRY,2024-01-11T14:16:36.14
165342813,90,Trendyol Online,344.9,TRY,2024-01-11T14:16:35.213
165344132,29,YS Online,304.9,TRY,2024-01-11T14:24:07.737
165344495,29,YS Online,549.9,TRY,2024-01-11T14:19:48.7
165344823,29,YS Online,485.82,TRY,2024-01-11T14:19:47.207
165345165,29,YS Online,299.9,TRY,2024-01-11T14:19:51.217
165345545,604,Token Flex,274.9,TRY,2024-01-11T15:16:48.137
165347770,5,SetCard,1079.6,TRY,2024-01-11T14:35:49.413
165347772,1,Nakit,189.7,TRY,2024-01-11T15:16:28.25
165350498,6,Pluxee (Sodexo),977.6,TRY,2024-01-11T14:16:25.563
165350509,2,Kredi Kartı,549.8,TRY,2024-01-11T14:35:42.307
165351229,90,Trendyol Online,504.8,TRY,2024-01-11T15:08:28.937
165352594,3,Multinet,269.9,TRY,2024-01-11T15:17:16.66
165354065,29,YS Online,269.9,TRY,2024-01-11T15:30:40.117
165354566,41,Pluxee (Sodexo) Online,278.9,TRY,2024-01-11T15:16:35.143
165355233,29,YS Online,299.9,TRY,2024-01-11T15:17:44.433
165355823,41,Pluxee (Sodexo) Online,269.9,TRY,2024-01-11T15:08:36.49
165357153,2,Kredi Kartı,519.8,TRY,2024-01-11T15:08:32.71
165358525,574,Multinet Online,274.9,TRY,2024-01-11T15:30:41.943
165359186,3,Multinet,269.9,TRY,2024-01-11T15:16:39.643
165359657,2,Kredi Kartı,269.9,TRY,2024-01-11T15:51:58.563
165363815,90,Trendyol Online,269.9,TRY,2024-01-11T15:51:59.31
165366510,29,YS Online,269.9,TRY,2024-01-11T16:03:02.97
165366574,33,Getir Online,569.8,TRY,2024-01-11T15:54:25.21
165366988,29,YS Online,269.9,TRY,2024-01-11T15:52:00.977
165369031,5,SetCard,299.9,TRY,2024-01-11T16:39:20.093
165371681,29,YS Online,296.9,TRY,2024-01-11T16:19:25.793
165372537,1,Nakit,631.8,TRY,2024-01-11T16:19:31.007
165372607,2,Kredi Kartı,599.8,TRY,2024-01-11T17:01:03.063
165374591,33,Getir Online,269.9,TRY,2024-01-11T16:39:17.547
165374615,90,Trendyol Online,273.9,TRY,2024-01-11T16:39:16.13
165377161,2,Kredi Kartı,299.9,TRY,2024-01-11T16:39:18.497
165378051,90,Trendyol Online,269.9,TRY,2024-01-11T16:39:20.987
165378930,29,YS Online,277.9,TRY,2024-01-11T17:01:00.18
165379670,29,YS Online,313.8,TRY,2024-01-11T17:01:01.973
165381342,2,Kredi Kartı,269.9,TRY,2024-01-11T17:41:20.713
165381501,4,Smart Ticket,485.82,TRY,2024-01-11T17:41:05.4
165381608,1,Nakit,59.9,TRY,2024-01-11T16:19:03.43
165385082,90,Trendyol Online,380.8,TRY,2024-01-11T17:22:22.6
165385437,90,Trendyol Online,320.9,TRY,2024-01-11T17:22:23.613
165386480,4,Smart Ticket,843.6,TRY,2024-01-11T17:22:24.66
165386482,29,YS Online,322.7,TRY,2024-01-11T17:22:25.647
165386660,4,Smart Ticket,269.9,TRY,2024-01-11T17:41:07.863
165386943,33,Getir Online,310.9,TRY,2024-01-11T17:22:52.803
165387241,29,YS Online,659.6,TRY,2024-01-11T17:22:26.587
165388108,33,Getir Online,269.9,TRY,2024-01-11T17:22:49.72
165388141,29,YS Online,275.9,TRY,2024-01-11T17:22:46.277
165388602,90,Trendyol Online,549.8,TRY,2024-01-11T17:41:03.8
165391002,3,Multinet,269.9,TRY,2024-01-11T17:41:04.533
165391800,33,Getir Online,404.9,TRY,2024-01-11T17:41:09.093
165391861,569,Migros Online,304.9,TRY,2024-01-11T17:41:10.16
165392194,2,Kredi Kartı,669.8,TRY,2024-01-11T17:41:12.43
165393009,90,Trendyol Online,749.8,TRY,2024-01-11T18:04:04.153
165393229,29,YS Online,269.9,TRY,2024-01-11T17:41:14.763
165393600,90,Trendyol Online,310.9,TRY,2024-01-11T17:45:16.44
165396279,33,Getir Online,539.8,TRY,2024-01-11T17:41:23.37
165397732,33,Getir Online,269.9,TRY,2024-01-11T18:04:05.04
165398258,29,YS Online,269.9,TRY,2024-01-11T18:04:05.85
165398736,2,Kredi Kartı,518.8,TRY,2024-01-11T17:52:38.36
165398812,1,Nakit,259.9,TRY,2024-01-11T17:50:04.517
165398812,2,Kredi Kartı,263.9,TRY,2024-01-11T18:07:27.763
165398812,2,Kredi Kartı,264.9,TRY,2024-01-11T18:08:35.627
165398812,2,Kredi Kartı,259.9,TRY,2024-01-11T18:08:35.64
165399381,90,Trendyol Online,896.7,TRY,2024-01-11T18:14:11.633
165400579,29,YS Online,304.9,TRY,2024-01-11T18:27:08.413
165401245,29,YS Online,274.9,TRY,2024-01-11T18:14:10.74
165403285,90,Trendyol Online,609.8,TRY,2024-01-11T18:20:42.427
165404633,29,YS Online,1457.46,TRY,2024-01-11T18:27:09.35
165406086,29,YS Online,914.7,TRY,2024-01-11T18:27:10.68
165406868,4,Smart Ticket,309.9,TRY,2024-01-11T18:27:13.893
165407665,33,Getir Online,280.9,TRY,2024-01-11T19:09:49.277
165409146,3,Multinet,609.8,TRY,2024-01-11T19:09:50.01
165410258,29,YS Online,571.5,TRY,2024-01-11T19:09:52.19
165410274,4,Smart Ticket,548.9,TRY,2024-01-11T19:09:51.467
165410340,90,Trendyol Online,274.9,TRY,2024-01-11T19:09:50.707
165411644,90,Trendyol Online,269.9,TRY,2024-01-11T19:09:53.193
165412054,29,YS Online,485.82,TRY,2024-01-11T19:09:57.34
165412301,29,YS Online,349.8,TRY,2024-01-11T19:09:55.27
165412308,2,Kredi Kartı,485.82,TRY,2024-01-11T19:09:56
165413356,1,Nakit,315.0,TRY,2024-01-11T19:09:56.653
165413802,90,Trendyol Online,305.9,TRY,2024-01-11T19:09:57.95
165413805,4,Smart Ticket,289.8,TRY,2024-01-11T19:10:00.45
165414060,26,Metropol,379.9,TRY,2024-01-11T19:09:58.707
165414712,90,Trendyol Online,282.9,TRY,2024-01-11T19:10:01.053
165414722,5,SetCard,1109.6,TRY,2024-01-11T19:10:02.477
165415419,29,YS Online,545.8,TRY,2024-01-11T19:10:03.183
165415830,29,YS Online,269.9,TRY,2024-01-11T19:10:01.803
165416291,29,YS Online,569.8,TRY,2024-01-11T19:10:03.867
165420110,90,Trendyol Online,234.9,TRY,2024-01-11T20:19:04.923
165420368,6,Pluxee (Sodexo),585.7,TRY,2024-01-11T19:14:41.547
165421490,29,YS Online,1409.5,TRY,2024-01-11T20:19:03.957
165421491,2,Kredi Kartı,565.8,TRY,2024-01-11T20:19:06.203
165422386,90,Trendyol Online,269.9,TRY,2024-01-11T20:19:07.703
165423207,90,Trendyol Online,269.9,TRY,2024-01-11T20:19:05.597
165424145,90,Trendyol Online,244.9,TRY,2024-01-11T20:19:06.927
165425768,1,Nakit,588.8,TRY,2024-01-11T20:19:08.363
165425977,90,Trendyol Online,299.9,TRY,2024-01-11T20:37:42.567
165427100,4,Smart Ticket,282.0,TRY,2024-01-11T20:19:08.91
165427477,90,Trendyol Online,244.9,TRY,2024-01-11T20:19:11.267
165427705,33,Getir Online,275.9,TRY,2024-01-11T20:19:09.55
165428704,90,Trendyol Online,544.8,TRY,2024-01-11T20:19:15.92
165428793,4,Smart Ticket,322.9,TRY,2024-01-11T20:19:10.68
165429782,1,Nakit,364.9,TRY,2024-01-11T20:51:26.633
165430184,1,Nakit,554.9,TRY,2024-01-11T20:19:13.893
165430506,569,Migros Online,234.9,TRY,2024-01-11T20:19:14.66
165431764,29,YS Online,394.8,TRY,2024-01-11T20:19:13.16
165433367,2,Kredi Kartı,549.8,TRY,2024-01-11T20:19:15.273
165435928,2,Kredi Kartı,399.7,TRY,2024-01-11T20:05:30.847
165436454,29,YS Online,334.9,TRY,2024-01-11T20:37:41.017
165438701,29,YS Online,269.9,TRY,2024-01-11T20:25:40.097
165441453,569,Migros Online,234.9,TRY,2024-01-11T20:37:43.33
165443961,2,Kredi Kartı,1000.0,TRY,2024-01-11T20:37:23.223
165444167,33,Getir Online,669.8,TRY,2024-01-11T20:43:52.92
165445820,1,Nakit,269.9,TRY,2024-01-11T20:43:53.747
165446045,90,Trendyol Online,274.9,TRY,2024-01-11T20:55:20.177
165446561,29,YS Online,597.9,TRY,2024-01-11T20:43:54.4
165447327,29,YS Online,423.8,TRY,2024-01-11T20:43:55.31
165447955,2,Kredi Kartı,353.9,TRY,2024-01-11T20:44:01.347
165449542,2,Kredi Kartı,304.9,TRY,2024-01-11T20:55:23.327
165449738,2,Kredi Kartı,275.9,TRY,2024-01-11T20:55:21.49
165450026,41,Pluxee (Sodexo) Online,403.9,TRY,2024-01-11T21:27:21.583
165450291,29,YS Online,809.8,TRY,2024-01-11T21:27:22.26
165451100,26,Metropol,269.9,TRY,2024-01-11T21:27:23.033
165453021,41,Pluxee (Sodexo) Online,364.9,TRY,2024-01-11T21:27:23.88
165453126,1,Nakit,443.7,TRY,2024-01-11T20:51:28.687
165454636,29,YS Online,284.8,TRY,2024-01-11T21:27:24.48
165456308,29,YS Online,320.9,TRY,2024-01-11T21:27:30.48
165458627,90,Trendyol Online,234.9,TRY,2024-01-11T21:28:44.78
165461103,5,SetCard,339.9,TRY,2024-01-11T21:57:21.353
165462342,29,YS Online,299.9,TRY,2024-01-11T21:57:23.053
165464492,29,YS Online,269.9,TRY,2024-01-11T22:44:50.047
165464857,90,Trendyol Online,299.9,TRY,2024-01-11T22:44:53.123
165464999,29,YS Online,310.9,TRY,2024-01-11T22:44:52.347
165466823,29,YS Online,299.9,TRY,2024-01-11T22:44:54.82
165467075,1,Nakit,599.8,TRY,2024-01-11T22:44:53.913
165467880,33,Getir Online,269.9,TRY,2024-01-11T22:45:07.62
165467890,4,Smart Ticket,282.0,TRY,2024-01-11T22:44:58.087
165468250,2,Kredi Kartı,404.9,TRY,2024-01-11T22:44:56.82
165468261,90,Trendyol Online,269.9,TRY,2024-01-11T22:44:55.81
165468941,1,Nakit,380.8,TRY,2024-01-11T22:50:32.203
165470999,29,YS Online,276.9,TRY,2024-01-11T23:12:15.303
165471101,1,Nakit,339.8,TRY,2024-01-11T23:12:16.167
165471544,29,YS Online,299.9,TRY,2024-01-11T23:12:12.823
165471793,5,SetCard,404.8,TRY,2024-01-11T23:12:16.88
165472840,29,YS Online,139.8,TRY,2024-01-11T23:12:19.45
165473026,1,Nakit,399.9,TRY,2024-01-11T23:12:18.697
165474584,33,Getir Online,399.9,TRY,2024-01-11T23:12:20.69
165474734,90,Trendyol Online,519.7,TRY,2024-01-12T00:09:58.343
165474739,90,Trendyol Online,279.9,TRY,2024-01-11T23:12:24.687
165475925,33,Getir Online,273.9,TRY,2024-01-12T00:09:59.06
165477467,29,YS Online,269.9,TRY,2024-01-12T00:09:59.893
165477472,1,Nakit,551.8,TRY,2024-01-12T00:10:02.197
165477730,29,YS Online,974.7,TRY,2024-01-12T00:37:36.54
165478190,90,Trendyol Online,275.9,TRY,2024-01-12T00:10:03.003
165478451,33,Getir Online,550.8,TRY,2024-01-12T00:10:03.763
165478883,2,Kredi Kartı,269.9,TRY,2024-01-12T00:37:36.993
165479070,2,Kredi Kartı,914.7,TRY,2024-01-12T00:10:30.88
165479266,1,Nakit,275.9,TRY,2024-01-12T00:37:37.827
165479554,2,Kredi Kartı,343.8,TRY,2024-01-12T00:37:38.3
165479934,29,YS Online,758.4,TRY,2024-01-12T00:37:39.05
165480563,29,YS Online,679.7,TRY,2024-01-12T00:53:29.107
165480568,90,Trendyol Online,569.8,TRY,2024-01-12T00:48:34.627
165480708,29,YS Online,573.9,TRY,2024-01-12T00:40:02.743
165480710,574,Multinet Online,269.9,TRY,2024-01-12T00:37:48.287
165480785,90,Trendyol Online,321.9,TRY,2024-01-12T00:40:04.097
165481257,33,Getir Online,269.9,TRY,2024-01-12T00:48:32.8
165499612,3,Multinet,839.7,TRY,2024-01-12T13:03:14.92
165499788,6,Pluxee (Sodexo),304.9,TRY,2024-01-12T13:03:15.877
165499790,4,Smart Ticket,760.72,TRY,2024-01-12T13:03:20.14
165499984,29,YS Online,347.8,TRY,2024-01-12T13:03:18.38
165500068,90,Trendyol Online,294.8,TRY,2024-01-12T13:03:17.543
165500280,90,Trendyol Online,238.9,TRY,2024-01-12T13:03:16.687
165500750,5,SetCard,569.8,TRY,2024-01-12T13:03:19.2
165502606,3,Multinet,544.8,TRY,2024-01-12T13:03:26.12
165503918,3,Multinet,304.9,TRY,2024-01-12T11:58:34.39
165505391,91,Pluxee (Sodexo) Pass Mobil,609.8,TRY,2024-01-12T13:03:22.007
165505721,604,Token Flex,485.82,TRY,2024-01-12T13:03:25.033
165505884,29,YS Online,278.8,TRY,2024-01-12T13:03:21.013
165506487,90,Trendyol Online,504.8,TRY,2024-01-12T13:46:27.57
165506950,5,SetCard,485.82,TRY,2024-01-12T13:03:23.013
165509372,90,Trendyol Online,539.8,TRY,2024-01-12T13:03:24.073
165509801,41,Pluxee (Sodexo) Online,229.9,TRY,2024-01-12T13:03:32.63
165510752,26,Metropol,1094.6,TRY,2024-01-12T13:02:19.877
165511028,41,Pluxee (Sodexo) Online,571.8,TRY,2024-01-12T13:03:31.397
165511436,3,Multinet,299.9,TRY,2024-01-12T13:46:36.027
165512723,90,Trendyol Online,539.8,TRY,2024-01-12T13:46:29.233
165513591,29,YS Online,269.9,TRY,2024-01-12T13:46:28.407
165514936,4,Smart Ticket,469.8,TRY,2024-01-12T13:46:31.45
165515366,2,Kredi Kartı,299.9,TRY,2024-01-12T13:46:32.327
165517443,33,Getir Online,565.6,TRY,2024-01-12T13:46:30.607
165518180,26,Metropol,321.9,TRY,2024-01-12T13:46:33.173
165518615,29,YS Online,1655.4,TRY,2024-01-12T13:46:35.063
165519126,90,Trendyol Online,275.9,TRY,2024-01-12T13:46:39.607
165520153,91,Pluxee (Sodexo) Pass Mobil,274.9,TRY,2024-01-12T13:46:34.07
165520963,29,YS Online,269.9,TRY,2024-01-12T13:46:36.94
165522469,6,Pluxee (Sodexo),259.9,TRY,2024-01-12T13:24:33.153
165524995,29,YS Online,305.9,TRY,2024-01-12T14:06:55.193
165525967,29,YS Online,3108.9,TRY,2024-01-12T14:51:53.237
165531095,2,Kredi Kartı,274.9,TRY,2024-01-12T14:39:43.93
165531095,4,Smart Ticket,549.8,TRY,2024-01-12T14:39:43.93
165533282,4,Smart Ticket,269.9,TRY,2024-01-12T14:51:55.67
165533832,4,Smart Ticket,299.9,TRY,2024-01-12T14:51:54.883
165537279,90,Trendyol Online,229.9,TRY,2024-01-12T14:51:57.37
165537829,29,YS Online,274.9,TRY,2024-01-12T14:51:56.52
165539400,90,Trendyol Online,544.8,TRY,2024-01-12T15:01:04.21
165540496,6,Pluxee (Sodexo),614.8,TRY,2024-01-12T15:01:05.1
165542916,1,Nakit,269.9,TRY,2024-01-12T15:11:37.5
165544598,3,Multinet,274.9,TRY,2024-01-12T15:26:45.033
165547332,29,YS Online,382.9,TRY,2024-01-12T16:48:17.333
165550050,29,YS Online,557.6,TRY,2024-01-12T15:40:18.977
165550575,90,Trendyol Online,899.7,TRY,2024-01-12T15:40:19.84
165551291,2,Kredi Kartı,599.8,TRY,2024-01-12T16:48:16.54
165554100,90,Trendyol Online,304.9,TRY,2024-01-12T16:48:12.807
165556446,41,Pluxee (Sodexo) Online,334.9,TRY,2024-01-12T16:48:15.61
165557498,2,Kredi Kartı,389.9,TRY,2024-01-12T15:40:10.543
165558640,33,Getir Online,269.9,TRY,2024-01-12T16:48:33.7
165558645,3,Multinet,819.7,TRY,2024-01-12T16:48:18.233
165560751,91,Pluxee (Sodexo) Pass Mobil,274.9,TRY,2024-01-12T16:48:34.543
165561762,26,Metropol,674.8,TRY,2024-01-12T16:57:16.367
165564298,41,Pluxee (Sodexo) Online,334.9,TRY,2024-01-12T16:48:35.393
165565044,33,Getir Online,269.9,TRY,2024-01-12T16:48:36.907
165565344,33,Getir Online,269.9,TRY,2024-01-12T16:48:36.207
165565981,90,Trendyol Online,269.9,TRY,2024-01-12T16:48:37.703
165566066,29,YS Online,689.7,TRY,2024-01-12T16:48:38.55
165568829,90,Trendyol Online,234.9,TRY,2024-01-12T19:24:56.753
165569290,33,Getir Online,635.5,TRY,2024-01-12T16:48:42.2
165571905,41,Pluxee (Sodexo) Online,509.8,TRY,2024-01-12T17:00:32.647
165572312,574,Multinet Online,235.9,TRY,2024-01-12T17:00:31.727
165572498,2,Kredi Kartı,519.8,TRY,2024-01-12T17:01:34.757
165573099,1,Nakit,275.9,TRY,2024-01-12T17:11:41.68
165574037,3,Multinet,299.9,TRY,2024-01-12T17:12:16.787
165574353,33,Getir Online,339.8,TRY,2024-01-12T17:12:15.38
165574411,29,YS Online,339.9,TRY,2024-01-12T17:31:58.903
165574996,26,Metropol,369.9,TRY,2024-01-12T17:31:54.82
165574999,33,Getir Online,274.9,TRY,2024-01-12T19:24:52.853
165576338,90,Trendyol Online,269.9,TRY,2024-01-12T17:12:19.97
165577543,91,Pluxee (Sodexo) Pass Mobil,269.9,TRY,2024-01-12T17:31:54.12
165577789,90,Trendyol Online,509.8,TRY,2024-01-12T17:31:56.903
165577796,90,Trendyol Online,304.9,TRY,2024-01-12T17:31:55.51
165578025,90,Trendyol Online,269.9,TRY,2024-01-12T17:31:56.19
165578417,29,YS Online,609.7,TRY,2024-01-12T17:31:58.203
165579716,3,Multinet,259.9,TRY,2024-01-12T17:48:12.68
165579809,90,Trendyol Online,308.9,TRY,2024-01-12T17:31:59.783
165580228,33,Getir Online,539.8,TRY,2024-01-12T17:37:57.55
165581754,90,Trendyol Online,462.7,TRY,2024-01-12T17:48:09.477
165583041,26,Metropol,274.9,TRY,2024-01-12T17:48:10.19
165583268,64,Havale,529.8,TRY,2024-01-12T17:18:25.627
165584055,604,Token Flex,269.9,TRY,2024-01-12T19:24:41.407
165584253,2,Kredi Kartı,554.8,TRY,2024-01-12T17:50:06.923
165585915,33,Getir Online,269.9,TRY,2024-01-12T19:24:40.673
165587220,90,Trendyol Online,714.8,TRY,2024-01-12T19:24:45.97
165588558,90,Trendyol Online,343.9,TRY,2024-01-12T19:24:59.757
165590834,90,Trendyol Online,239.9,TRY,2024-01-12T19:24:50.043
165591083,33,Getir Online,339.8,TRY,2024-01-12T19:24:49.23
165591139,5,SetCard,309.9,TRY,2024-01-12T19:24:44.08
165591936,29,YS Online,209.7,TRY,2024-01-12T19:24:46.73
165591937,604,Token Flex,485.82,TRY,2024-01-12T19:24:48.533
165593271,90,Trendyol Online,229.9,TRY,2024-01-12T19:24:47.83
165593716,33,Getir Online,453.8,TRY,2024-01-12T19:24:50.97
165595039,2,Kredi Kartı,274.9,TRY,2024-01-12T19:24:51.887
165596847,29,YS Online,1079.6,TRY,2024-01-12T19:25:00.487
165598234,29,YS Online,623.8,TRY,2024-01-12T19:25:01.107
165598334,90,Trendyol Online,239.9,TRY,2024-01-12T19:24:55.497
165598758,29,YS Online,274.9,TRY,2024-01-12T19:24:54.073
165599668,2,Kredi Kartı,239.6,TRY,2024-01-12T18:48:55.77
165600275,604,Token Flex,289.9,TRY,2024-01-12T18:29:26.927
165601079,6,Pluxee (Sodexo),485.82,TRY,2024-01-12T19:24:58.197
165601213,33,Getir Online,352.7,TRY,2024-01-12T19:24:57.553
165601765,2,Kredi Kartı,851.7,TRY,2024-01-12T19:24:58.96
165602809,33,Getir Online,272.9,TRY,2024-01-12T19:25:03.487
165603228,41,Pluxee (Sodexo) Online,584.8,TRY,2024-01-12T19:25:02.507
165603239,90,Trendyol Online,309.9,TRY,2024-01-12T19:25:01.81
165606107,90,Trendyol Online,541.8,TRY,2024-01-12T19:25:04.233
