Order ID,Table,Waiter,Order Total,Tax,Currency,Insert Date,Order Type,Status,Product,Quantity,Unit Price,Total Product Price,Product Description,Features
256881681,,can,389.9,35.45,TRY,2025-01-17T11:09:40.073,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,389.9,389.9,geldiğinizde arayın sepeti salacağım 0542 322 7668 sokak tarafında bekleyiniz.,
256881681,,can,389.9,35.45,TRY,2025-01-17T11:09:40.073,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,İçecek Tercihi,
256884417,,can,1368.4,13.55,TRY,2025-01-17T11:20:22.317,Paket Siparişi,Kapandı,Burgerator Burger Menü,2.0,349.6,669.2,,"Cajun Baharatı İstiyorum, Normal Pişim, ET EKMEK ÇOCUK MENÜ"
256884417,,can,1368.4,13.55,TRY,2025-01-17T11:20:22.317,Paket Siparişi,Kapandı,ICE TEA ŞEFTALİ,2.0,0.0,0.0,,
256884417,,can,1368.4,13.55,TRY,2025-01-17T11:20:22.317,Paket Siparişi,Kapandı,Burgerator Burger Menü,2.0,349.6,699.2,,"Cajun Baharatı İstiyorum, Normal Pişim"
256884417,,can,1368.4,13.55,TRY,2025-01-17T11:20:22.317,Paket Siparişi,Kapandı,ICE TEA ŞEFTALİ,2.0,0.0,0.0,,
256885745,,can,403.66,36.7,TRY,2025-01-17T11:25:06.797,Paket Siparişi,Kapandı,Truffles Burger (100 gr.) Menü,1.0,403.66,403.66,,
256885745,,can,403.66,36.7,TRY,2025-01-17T11:25:06.797,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256885745,,can,403.66,36.7,TRY,2025-01-17T11:25:06.797,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256889003,,can,1193.98,108.55,TRY,2025-01-17T11:36:10.377,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,2.0,395.16,790.32,,
256889003,,can,1193.98,108.55,TRY,2025-01-17T11:36:10.377,Paket Siparişi,Kapandı,Truffles Burger (100 gr.) Menü,1.0,403.66,403.66,,
256889003,,can,1193.98,108.55,TRY,2025-01-17T11:36:10.377,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256889003,,can,1193.98,108.55,TRY,2025-01-17T11:36:10.377,Paket Siparişi,Kapandı,Burger,2.0,0.0,0.0,Normal Pişmiş,
256889003,,can,1193.98,108.55,TRY,2025-01-17T11:36:10.377,Paket Siparişi,Kapandı,"Susurluk Ayran (24,5 cl.)",2.0,0.0,0.0,,
256889003,,can,1193.98,108.55,TRY,2025-01-17T11:36:10.377,Paket Siparişi,Kapandı,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,,
256893928,,can,1363.24,128.47,TRY,2025-01-17T11:50:34,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,3.0,452.11,1356.33,,
256893928,,can,1363.24,128.47,TRY,2025-01-17T11:50:34,Paket Siparişi,Kapandı,Ayran (25 cl.),1.0,56.91,56.91,,
256893928,,can,1363.24,128.47,TRY,2025-01-17T11:50:34,Paket Siparişi,Kapandı,Ayran (25 cl.),3.0,0.0,0.0,,
256893928,,can,1363.24,128.47,TRY,2025-01-17T11:50:34,Paket Siparişi,Kapandı,Normal Pişmiş,3.0,0.0,0.0,,
256893928,,can,1363.24,128.47,TRY,2025-01-17T11:50:34,Paket Siparişi,Kapandı,Ranch Sos,3.0,0.0,0.0,,
256894511,,can,435.36,44.12,TRY,2025-01-17T11:52:04.28,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256894511,,can,435.36,44.12,TRY,2025-01-17T11:52:04.28,Paket Siparişi,Kapandı,Burgerator Burger (140 g) Menü,1.0,485.36,485.36,,
256894511,,can,435.36,44.12,TRY,2025-01-17T11:52:04.28,Paket Siparişi,Kapandı,Normal Pişmiş,1.0,0.0,0.0,,
256894511,,can,435.36,44.12,TRY,2025-01-17T11:52:04.28,Paket Siparişi,Kapandı,Ranch Sos,1.0,0.0,0.0,,
256899323,,can,395.16,35.92,TRY,2025-01-17T12:04:08.997,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256899323,,can,395.16,35.92,TRY,2025-01-17T12:04:08.997,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,395.16,395.16,,
256899323,,can,395.16,35.92,TRY,2025-01-17T12:04:08.997,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256902736,,can,411.56,37.41,TRY,2025-01-17T12:11:32.257,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256902736,,can,411.56,37.41,TRY,2025-01-17T12:11:32.257,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş|Kaşar Peyniri,
256902736,,can,411.56,37.41,TRY,2025-01-17T12:11:32.257,Paket Siparişi,Kapandı,Hot Chili Burger (100 gr.) Menü,1.0,411.56,411.56,,
256906737,,can,467.41,42.49,TRY,2025-01-17T12:19:38.013,Paket Siparişi,Kapandı,Anadolu Burger (100 g) Menü,1.0,467.41,467.41,,
256906737,,can,467.41,42.49,TRY,2025-01-17T12:19:38.013,Paket Siparişi,Kapandı,Fanta (330 ml),1.0,0.0,0.0,,
256906737,,can,467.41,42.49,TRY,2025-01-17T12:19:38.013,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256909637,,can,807.33,73.4,TRY,2025-01-17T12:25:32.413,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256909637,,can,807.33,73.4,TRY,2025-01-17T12:25:32.413,Paket Siparişi,Kapandı,Truffles Burger (100 gr.) Menü,1.0,403.67,403.67,,
256909637,,can,807.33,73.4,TRY,2025-01-17T12:25:32.413,Paket Siparişi,Kapandı,Truffles Burger (100 gr.) Menü,1.0,403.67,403.67,,
256909637,,can,807.33,73.4,TRY,2025-01-17T12:25:32.413,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Orta Pişmiş,
256909637,,can,807.33,73.4,TRY,2025-01-17T12:25:32.413,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256909637,,can,807.33,73.4,TRY,2025-01-17T12:25:32.413,Paket Siparişi,Kapandı,Cappy (33 cl.),1.0,0.0,0.0,Şeftali,
256909647,,can,403.66,36.7,TRY,2025-01-17T12:25:33.053,Paket Siparişi,Kapandı,Sprite (330 ml),1.0,0.0,0.0,,
256909647,,can,403.66,36.7,TRY,2025-01-17T12:25:33.053,Paket Siparişi,Kapandı,Truffles Burger (100 gr.) Menü,1.0,403.66,403.66,,
256909647,,can,403.66,36.7,TRY,2025-01-17T12:25:33.053,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256910449,,can,402.07,36.55,TRY,2025-01-17T12:27:05.48,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256910449,,can,402.07,36.55,TRY,2025-01-17T12:27:05.48,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,402.07,402.07,,
256910449,,can,402.07,36.55,TRY,2025-01-17T12:27:05.48,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş|Ranch Sos,
256910452,,can,403.66,36.7,TRY,2025-01-17T12:27:05.927,Paket Siparişi,Kapandı,Sprite (330 ml),1.0,0.0,0.0,,
256910452,,can,403.66,36.7,TRY,2025-01-17T12:27:05.927,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256910452,,can,403.66,36.7,TRY,2025-01-17T12:27:05.927,Paket Siparişi,Kapandı,Hot Chili Burger (100 gr.) Menü,1.0,403.66,403.66,,
256912148,,can,395.16,35.92,TRY,2025-01-17T12:30:41.26,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,395.16,395.16,,
256912148,,can,395.16,35.92,TRY,2025-01-17T12:30:41.26,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256912148,,can,395.16,35.92,TRY,2025-01-17T12:30:41.26,Paket Siparişi,Kapandı,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,Burgerator Burger (200 g) Menü,1.0,541.31,541.31,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,Sucuklu Burger (280 g) Menü,1.0,622.16,622.16,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,Sos İstemiyorum,1.0,0.0,0.0,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,Sos İstemiyorum,1.0,0.0,0.0,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,Normal Pişmiş,1.0,0.0,0.0,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,Orta Pişmiş,1.0,0.0,0.0,,
256912444,,can,1208.38,114.4,TRY,2025-01-17T12:31:15.57,Paket Siparişi,Kapandı,Mozarella Sticks,1.0,94.91,94.91,,
256916301,,can,402.11,41.1,TRY,2025-01-17T12:38:47.47,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256916301,,can,402.11,41.1,TRY,2025-01-17T12:38:47.47,Paket Siparişi,Kapandı,BBQ Burger (100 g) Menü,1.0,452.11,452.11,,
256916301,,can,402.11,41.1,TRY,2025-01-17T12:38:47.47,Paket Siparişi,Kapandı,Orta Pişmiş,1.0,0.0,0.0,,
256916301,,can,402.11,41.1,TRY,2025-01-17T12:38:47.47,Paket Siparişi,Kapandı,Barbekü Sos,1.0,0.0,0.0,,
256917382,,can,722.7,65.7,TRY,2025-01-17T12:40:46.277,Paket Siparişi,Kapandı,Burgerator Burger (200 g) Menü,1.0,507.9,507.9,,
256917382,,can,722.7,65.7,TRY,2025-01-17T12:40:46.277,Paket Siparişi,Kapandı,Cajun Soslu Patates Kızartması,1.0,99.9,99.9,,
256917382,,can,722.7,65.7,TRY,2025-01-17T12:40:46.277,Paket Siparişi,Kapandı,Mozarella Sticks,1.0,114.9,114.9,,
256917382,,can,722.7,65.7,TRY,2025-01-17T12:40:46.277,Paket Siparişi,Kapandı,Lipton Ice Tea (330 ml),1.0,0.0,0.0,İçecek Tercihi,
256917382,,can,722.7,65.7,TRY,2025-01-17T12:40:46.277,Paket Siparişi,Kapandı,Lipton Ice Tea Şeftali (330 ml),1.0,0.0,0.0,Lipton Ice Tea Tercihi,
256917454,,can,502.8,4.98,TRY,2025-01-17T12:40:54.337,Paket Siparişi,Kapandı,Burgerator Burger Menü,1.0,402.9,402.9, | Özellikler Gramaj Seçimi : 100 Gr. ● Ekmek Seçimi : Normal Ekmek ● Pişme Derecesi : Normal Pişmiş ● Ekstra Sos : İstemiyorum ● Ekstra Malzeme : Cheddar Peyniri,
256917454,,can,502.8,4.98,TRY,2025-01-17T12:40:54.337,Paket Siparişi,Kapandı,Lipton Ice Tea (33 Cl.),1.0,0.0,0.0, | Özellikler Lipton Ice Tea (33 Cl.) Seçimi : Limon,
256917454,,can,502.8,4.98,TRY,2025-01-17T12:40:54.337,Paket Siparişi,Kapandı,Cajun Soslu Patates Kızartması,1.0,99.9,99.9,,
256919705,,can,344.6,3.41,TRY,2025-01-17T12:45:12.233,Paket Siparişi,Kapandı,ICE TEA ŞEFTALİ,1.0,0.0,0.0,,
256919705,,can,344.6,3.41,TRY,2025-01-17T12:45:12.233,Paket Siparişi,Kapandı,Burgerator Burger Menü,1.0,349.6,344.6,,"Cajun Baharatı İstiyorum, Normal Pişim, FÜME ET İSTEMİYORUM"
256920180,,can,601.53,54.69,TRY,2025-01-17T12:46:10.117,Paket Siparişi,Kapandı,BBQ Burger (140 g) Menü,1.0,463.16,463.16,,
256920180,,can,601.53,54.69,TRY,2025-01-17T12:46:10.117,Paket Siparişi,Kapandı,Mozarella Sticks,1.0,127.41,127.41,,
256920180,,can,601.53,54.69,TRY,2025-01-17T12:46:10.117,Paket Siparişi,Kapandı,Ballı hardal Sos,1.0,10.96,10.96,,
256920180,,can,601.53,54.69,TRY,2025-01-17T12:46:10.117,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256920180,,can,601.53,54.69,TRY,2025-01-17T12:46:10.117,Paket Siparişi,Kapandı,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,,
256921334,,can,402.9,3.99,TRY,2025-01-17T12:48:34.293,Paket Siparişi,Kapandı,Burgerator Burger Menü,1.0,402.9,402.9, | Özellikler Gramaj Seçimi : 100 Gr. ● Ekmek Seçimi : Normal Ekmek ● Pişme Derecesi : Normal Pişmiş ● Ekstra Sos : İstemiyorum ● Ekstra Malzeme : Cheddar Peyniri,
256921334,,can,402.9,3.99,TRY,2025-01-17T12:48:34.293,Paket Siparişi,Kapandı,Coca-cola Zero Sugar (33 Cl.),1.0,0.0,0.0,,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,395.17,395.17,,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Burgerator Burger (140 g) Menü,1.0,463.17,463.17,,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Lipton Ice Tea (330 ml),1.0,0.0,0.0,Mango,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Lipton Ice Tea (330 ml),1.0,0.0,0.0,Mango,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Bbq Sos,1.0,10.97,10.97,,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Hot Chili Sos,1.0,10.97,10.97,,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256921566,,can,880.26,80.03,TRY,2025-01-17T12:49:07.907,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256923425,,can,504.8,45.9,TRY,2025-01-17T12:53:03.943,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecek Tercihi,
256923425,,can,504.8,45.9,TRY,2025-01-17T12:53:03.943,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,389.9,389.9,,
256923425,,can,504.8,45.9,TRY,2025-01-17T12:53:03.943,Paket Siparişi,Kapandı,Mozarella Sticks,1.0,114.9,114.9,,
256923425,,can,504.8,45.9,TRY,2025-01-17T12:53:03.943,Paket Siparişi,Kapandı,Füme Et,1.0,0.0,0.0,Çıkarılacak Malzeme Tercihi,
256924006,,can,977.33,88.85,TRY,2025-01-17T12:54:16.747,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256924006,,can,977.33,88.85,TRY,2025-01-17T12:54:16.747,Paket Siparişi,Kapandı,Köz Patlıcanlı Burger (140 g) Menü,1.0,463.17,463.17,,
256924006,,can,977.33,88.85,TRY,2025-01-17T12:54:16.747,Paket Siparişi,Kapandı,BBQ Burger (200 g) Menü,1.0,514.17,514.17,,
256924006,,can,977.33,88.85,TRY,2025-01-17T12:54:16.747,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Orta Pişmiş,
256924006,,can,977.33,88.85,TRY,2025-01-17T12:54:16.747,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Orta Pişmiş,
256924006,,can,977.33,88.85,TRY,2025-01-17T12:54:16.747,Paket Siparişi,Kapandı,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,,
256926023,,can,395.16,35.92,TRY,2025-01-17T12:58:42.08,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,395.16,395.16,,
256926023,,can,395.16,35.92,TRY,2025-01-17T12:58:42.08,Paket Siparişi,Kapandı,Fanta (330 ml),1.0,0.0,0.0,,
256926023,,can,395.16,35.92,TRY,2025-01-17T12:58:42.08,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256927941,,can,396.41,40.58,TRY,2025-01-17T13:02:55.143,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,446.41,446.41,,
256927941,,can,396.41,40.58,TRY,2025-01-17T13:02:55.143,Paket Siparişi,Kapandı,Sos İstemiyorum,1.0,0.0,0.0,,
256927941,,can,396.41,40.58,TRY,2025-01-17T13:02:55.143,Paket Siparişi,Kapandı,Normal Pişmiş,1.0,0.0,0.0,,
256927941,,can,396.41,40.58,TRY,2025-01-17T13:02:55.143,Paket Siparişi,Kapandı,Lipton Ice Tea Mango (33 cl.),1.0,0.0,0.0,,
256932370,,can,467.66,47.06,TRY,2025-01-17T13:12:43.82,Paket Siparişi,Kapandı,Anadolu Burger (140 g) Menü,1.0,517.66,517.66,,
256932370,,can,467.66,47.06,TRY,2025-01-17T13:12:43.82,Paket Siparişi,Kapandı,Sos İstemiyorum,1.0,0.0,0.0,,
256932370,,can,467.66,47.06,TRY,2025-01-17T13:12:43.82,Paket Siparişi,Kapandı,Orta Pişmiş,1.0,0.0,0.0,,
256932370,,can,467.66,47.06,TRY,2025-01-17T13:12:43.82,Paket Siparişi,Kapandı,Lipton Ice Tea Limon (33 cl.),1.0,0.0,0.0,,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,Burgerator Burger (140 g) Menü,1.0,472.32,472.32,,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,Truffles Burger (140 g) Menü,1.0,463.81,463.81,,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,Bbq Sos,2.0,10.98,21.96,,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,Ballı hardal Sos,2.0,10.98,21.96,,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş|Cheddar Peyniri,
256933014,,can,980.05,89.1,TRY,2025-01-17T13:14:10.967,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Orta Pişmiş,
256933364,,can,491.31,49.21,TRY,2025-01-17T13:14:59.747,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256933364,,can,491.31,49.21,TRY,2025-01-17T13:14:59.747,Paket Siparişi,Kapandı,Burgerator Burger (200 g) Menü,1.0,541.31,541.31,,
256933364,,can,491.31,49.21,TRY,2025-01-17T13:14:59.747,Paket Siparişi,Kapandı,Sos İstemiyorum,1.0,0.0,0.0,,
256933364,,can,491.31,49.21,TRY,2025-01-17T13:14:59.747,Paket Siparişi,Kapandı,Orta Pişmiş,1.0,0.0,0.0,,
256939714,,can,473.36,47.58,TRY,2025-01-17T13:29:18.167,Paket Siparişi,Kapandı,Thunder Burger (140 g) Menü,1.0,523.36,523.36,,
256939714,,can,473.36,47.58,TRY,2025-01-17T13:29:18.167,Paket Siparişi,Kapandı,Normal Pişmiş,1.0,0.0,0.0,,
256939714,,can,473.36,47.58,TRY,2025-01-17T13:29:18.167,Paket Siparişi,Kapandı,Ranch Sos,1.0,0.0,0.0,,
256939714,,can,473.36,47.58,TRY,2025-01-17T13:29:18.167,Paket Siparişi,Kapandı,Lipton Ice Tea Mango (33 cl.),1.0,0.0,0.0,,
256940463,,can,394.9,3.91,TRY,2025-01-17T13:31:00.913,Paket Siparişi,Kapandı,Susurluk Ayranı (250 ml),1.0,0.0,0.0,,
256940463,,can,394.9,3.91,TRY,2025-01-17T13:31:00.913,Paket Siparişi,Kapandı,Burgerator Burger Menü,1.0,394.9,394.9,,"Cajun Baharatı İstiyorum, Eldiven İstiyorum, Normal Pişim"
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,COLA ŞEKERSİZ,1.0,0.0,0.0,,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,BBQ Burger (100 g) Menü,1.0,395.16,395.16,,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,Hot Chili Burger (140 g) Menü,1.0,463.16,463.16,,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,Truffles Burger (140 g) Menü,1.0,463.16,463.16,,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Normal Pişmiş,
256942098,,can,1321.48,120.14,TRY,2025-01-17T13:34:48.637,Paket Siparişi,Kapandı,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,,
256944918,,can,402.11,41.1,TRY,2025-01-17T13:41:20.797,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256944918,,can,402.11,41.1,TRY,2025-01-17T13:41:20.797,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,1.0,452.11,452.11,,
256944918,,can,402.11,41.1,TRY,2025-01-17T13:41:20.797,Paket Siparişi,Kapandı,Normal Pişmiş,1.0,0.0,0.0,,
256944918,,can,402.11,41.1,TRY,2025-01-17T13:41:20.797,Paket Siparişi,Kapandı,Hot Chili,1.0,0.0,0.0,,
256946917,,can,429.66,43.61,TRY,2025-01-17T13:45:52.067,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256946917,,can,429.66,43.61,TRY,2025-01-17T13:45:52.067,Paket Siparişi,Kapandı,Burgerator Burger (140 g) Menü,1.0,479.66,479.66,,
256946917,,can,429.66,43.61,TRY,2025-01-17T13:45:52.067,Paket Siparişi,Kapandı,Sos İstemiyorum,1.0,0.0,0.0,,
256946917,,can,429.66,43.61,TRY,2025-01-17T13:45:52.067,Paket Siparişi,Kapandı,Orta Pişmiş,1.0,0.0,0.0,,
256953499,,can,1185.48,107.77,TRY,2025-01-17T14:00:38.367,Paket Siparişi,Kapandı,Burgerator Burger (100 g) Menü,3.0,395.16,1185.48,,
256953499,,can,1185.48,107.77,TRY,2025-01-17T14:00:38.367,Paket Siparişi,Kapandı,Burger,3.0,0.0,0.0,Normal Pişmiş,
256953499,,can,1185.48,107.77,TRY,2025-01-17T14:00:38.367,Paket Siparişi,Kapandı,"Susurluk Ayran (24,5 cl.)",3.0,0.0,0.0,,
256954328,,can,996.72,95.16,TRY,2025-01-17T14:02:26.453,Paket Siparişi,Kapandı,Coca Cola (330 ml),2.0,0.0,0.0,,
256954328,,can,996.72,95.16,TRY,2025-01-17T14:02:26.453,Paket Siparişi,Kapandı,Thunder Burger (140 g) Menü,2.0,523.36,1046.72,,
256954328,,can,996.72,95.16,TRY,2025-01-17T14:02:26.453,Paket Siparişi,Kapandı,Ranch Sos,2.0,0.0,0.0,,
256954328,,can,996.72,95.16,TRY,2025-01-17T14:02:26.453,Paket Siparişi,Kapandı,Orta Pişmiş,2.0,0.0,0.0,,
256955227,,can,403.66,36.7,TRY,2025-01-17T14:04:26.587,Paket Siparişi,Kapandı,Mushroom Burger (100 g) Menü,1.0,403.66,403.66,,
256955227,,can,403.66,36.7,TRY,2025-01-17T14:04:26.587,Paket Siparişi,Kapandı,Burger,1.0,0.0,0.0,Orta Pişmiş,
256955227,,can,403.66,36.7,TRY,2025-01-17T14:04:26.587,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256956023,,can,842.82,81.16,TRY,2025-01-17T14:06:13.14,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
256956023,,can,842.82,81.16,TRY,2025-01-17T14:06:13.14,Paket Siparişi,Kapandı,Coca Cola (330 ml),1.0,0.0,0.0,,
